selection_mode;model;corruption_type;corruption_level;accuracy;precision;recall;f1_score
worst 3;RandomForest;missing_features;0.5;0.9679824561403508;0.9987179487179487;0.9142857142857143;0.9545659478043443
worst 3;RandomForest;missing_features;0.55;0.9697368421052632;0.9962179487179487;0.9214285714285715;0.9572804916164491
worst 3;RandomForest;missing_features;0.6;0.9679824561403508;0.9974358974358974;0.9154761904761906;0.9546276761994061
worst 3;RandomForest;missing_features;0.65;0.9697368421052632;0.9974358974358974;0.9202380952380953;0.9572366776058759
worst 3;RandomForest;missing_features;0.7;0.9701754385964912;0.99875;0.9202380952380953;0.9578059357597795
worst 3;RandomForest;missing_features;0.75;0.9697368421052632;0.9962179487179487;0.9214285714285715;0.9572969004303264
worst 3;RandomForest;missing_features;0.8;0.9697368421052632;1.0;0.9178571428571429;0.9571132208157523
worst 3;RandomForest;missing_features;0.85;0.968421052631579;1.0;0.9142857142857143;0.9551523675574309
worst 3;RandomForest;missing_features;0.9;0.9675438596491228;0.9974021592442645;0.9142857142857143;0.9539476871386153
worst 3;RandomForest;missing_features;0.95;0.9701754385964912;0.9987179487179487;0.9202380952380953;0.9578230973589623
worst 3;RandomForest;outliers;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;outliers;0.05;0.9697368421052632;0.9974679487179487;0.9202380952380953;0.9572195160066931
worst 3;RandomForest;outliers;0.1;0.9692982456140351;0.9974679487179487;0.919047619047619;0.956571367858545
worst 3;RandomForest;outliers;0.15;0.9692982456140351;1.0;0.9166666666666666;0.9564486638537272
worst 3;RandomForest;outliers;0.2;0.9662280701754385;0.9974342105263159;0.9107142857142858;0.9520024899088654
worst 3;RandomForest;outliers;0.25;0.9653508771929825;0.9974358974358974;0.9083333333333334;0.9507059696827629
worst 3;RandomForest;outliers;0.3;0.9701754385964912;0.99875;0.9202380952380953;0.9578223445736567
worst 3;RandomForest;outliers;0.35;0.9666666666666666;0.9986486486486486;0.9107142857142858;0.95255743084857
worst 3;RandomForest;outliers;0.4;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559396285242739
worst 3;RandomForest;outliers;0.45;0.968421052631579;0.9987179487179487;0.9154761904761906;0.9551976871386154
worst 3;RandomForest;outliers;0.5;0.9675438596491228;0.9987179487179487;0.9130952380952382;0.9539013908423192
worst 3;RandomForest;outliers;0.55;0.968859649122807;0.9987179487179487;0.9166666666666666;0.9558622441006406
worst 3;RandomForest;outliers;0.6;0.9692982456140351;1.0;0.9166666666666666;0.9564486638537272
worst 3;RandomForest;outliers;0.65;0.9671052631578947;0.9986842105263157;0.9119047619047619;0.9532706282231599
worst 3;RandomForest;outliers;0.7;0.9679824561403508;0.99875;0.9142857142857143;0.9545651950190388
worst 3;RandomForest;outliers;0.75;0.9671052631578947;0.9987179487179487;0.9119047619047619;0.9532860603219252
worst 3;RandomForest;outliers;0.8;0.9675438596491228;0.9987179487179487;0.9130952380952382;0.9539013908423192
worst 3;RandomForest;outliers;0.85;0.9675438596491228;0.9974358974358974;0.9142857142857143;0.953979528051258
worst 3;RandomForest;outliers;0.9;0.9675438596491228;0.99875;0.9130952380952382;0.9539170468708906
worst 3;RandomForest;outliers;0.95;0.9675438596491228;0.9986842105263157;0.9130952380952382;0.9539023675574307
worst 3;RandomForest;random_feature_drop;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;random_feature_drop;0.05;0.9679824561403508;0.9986842105263157;0.9142857142857143;0.9545505157055789
worst 3;RandomForest;random_feature_drop;0.1;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559560373381512
worst 3;RandomForest;random_feature_drop;0.15;0.9679824561403508;0.9987179487179487;0.9142857142857143;0.9545659478043443
worst 3;RandomForest;random_feature_drop;0.2;0.968421052631579;0.9987179487179487;0.9154761904761906;0.9552305047663697
worst 3;RandomForest;random_feature_drop;0.25;0.9679824561403508;0.9986842105263157;0.9142857142857143;0.9545669245194561
worst 3;RandomForest;random_feature_drop;0.3;0.9666666666666666;0.9974021592442645;0.9119047619047619;0.9526677996561963
worst 3;RandomForest;random_feature_drop;0.35;0.9692982456140351;0.9974679487179487;0.919047619047619;0.956587776672422
worst 3;RandomForest;random_feature_drop;0.4;0.9710526315789474;1.0;0.9214285714285715;0.959057665260197
worst 3;RandomForest;random_feature_drop;0.45;0.968859649122807;0.9974679487179487;0.9178571428571429;0.9559396285242739
worst 3;RandomForest;random_feature_drop;0.5;0.968421052631579;0.9974342105263159;0.9166666666666666;0.9552760482773603
worst 3;RandomForest;random_feature_drop;0.55;0.9675438596491228;0.9961521592442646;0.9154761904761906;0.9540414803761259
worst 3;RandomForest;random_feature_drop;0.6;0.9671052631578947;0.9974021592442645;0.9130952380952382;0.9533159478043445
worst 3;RandomForest;random_feature_drop;0.65;0.9666666666666666;0.9974679487179487;0.9119047619047619;0.952682478969656
worst 3;RandomForest;random_feature_drop;0.7;0.9671052631578947;1.0;0.9107142857142858;0.9531915142991092
worst 3;RandomForest;random_feature_drop;0.75;0.968859649122807;1.0;0.9154761904761906;0.955800515705579
worst 3;RandomForest;random_feature_drop;0.8;0.9679824561403508;1.0;0.9130952380952382;0.9544878105954056
worst 3;RandomForest;random_feature_drop;0.85;0.9697368421052632;1.0;0.9178571428571429;0.9570968120018752
worst 3;RandomForest;random_feature_drop;0.9;0.968859649122807;1.0;0.9154761904761906;0.955800515705579
worst 3;RandomForest;random_feature_drop;0.95;0.968421052631579;1.0;0.9142857142857143;0.9551523675574309
worst 3;RandomForest;top_k_drop;0.0;0.9701754385964912;0.9974679487179487;0.9214285714285715;0.9578676641548413
worst 3;RandomForest;top_k_drop;0.05;0.9653508771929825;0.9961538461538462;0.9095238095238095;0.9507670669695985
worst 3;RandomForest;top_k_drop;0.1;0.9504385964912281;0.9881560710508079;0.8761904761904761;0.9286966863812856
worst 3;RandomForest;top_k_drop;0.15;0.9394736842105263;0.9718214672162041;0.8607142857142858;0.9127753284768053
worst 3;RandomForest;top_k_drop;0.2;0.9482456140350877;0.9702225086002365;0.8869047619047619;0.9265180279624209
worst 3;RandomForest;top_k_drop;0.25;0.9609649122807017;0.9909919028340081;0.9023809523809524;0.9445669245194562
worst 3;RandomForest;top_k_drop;0.3;0.9539473684210525;0.9883247620089726;0.8857142857142858;0.9340423383461358
worst 3;RandomForest;top_k_drop;0.35;0.9390350877192983;0.9560605190210453;0.875;0.9136195680346395
worst 3;RandomForest;top_k_drop;0.4;0.9451754385964912;0.9589946018893387;0.8892857142857142;0.9227578289671786
worst 3;RandomForest;top_k_drop;0.45;0.9381578947368421;0.9421686603939492;0.8869047619047619;0.9135210871878273
worst 3;RandomForest;top_k_drop;0.5;0.9052631578947368;0.9099228580807528;0.825;0.8651571686711133
worst 3;RandomForest;top_k_drop;0.55;0.8864035087719297;0.8984358587144964;0.7797619047619048;0.8345814882204511
worst 3;RandomForest;top_k_drop;0.6;0.8907894736842105;0.903289799597849;0.7880952380952382;0.8414507344856557
worst 3;RandomForest;top_k_drop;0.65;0.862280701754386;0.8249558069230727;0.7952380952380953;0.8096488125626118
worst 3;RandomForest;top_k_drop;0.7;0.8280701754385966;0.7739165610811952;0.7535714285714286;0.7634624302731217
worst 3;RandomForest;top_k_drop;0.75;0.843421052631579;0.7870589712603387;0.7892857142857144;0.787742322649177
worst 3;RandomForest;top_k_drop;0.8;0.8162280701754385;0.7235568170138013;0.8107142857142857;0.7644001264287763
worst 3;RandomForest;top_k_drop;0.85;0.8144736842105263;0.7216291548029522;0.8083333333333333;0.7623662507133419
worst 3;RandomForest;top_k_drop;0.9;0.7649122807017543;0.6771660158475774;0.6928571428571428;0.6846389777673527
worst 3;RandomForest;top_k_drop;0.95;0.7258771929824561;0.647030283609231;0.5630952380952381;0.6019452246456466
worst 3;SVM;data_drift;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;data_drift;0.05;0.9592105263157894;0.9808957489878543;0.9071428571428571;0.9424309464248488
worst 3;SVM;data_drift;0.1;0.9627192982456141;0.9822740775484678;0.9154761904761906;0.9476025874047227
worst 3;SVM;data_drift;0.15;0.9605263157894737;0.9809887758796616;0.9107142857142858;0.944358972658957
worst 3;SVM;data_drift;0.2;0.9614035087719298;0.9798028784437642;0.9142857142857143;0.9457147389943982
worst 3;SVM;data_drift;0.25;0.9614035087719298;0.9772645614975526;0.9166666666666666;0.9457914244031048
worst 3;SVM;data_drift;0.3;0.9618421052631578;0.979806128830519;0.9154761904761906;0.9463946719148787
worst 3;SVM;data_drift;0.35;0.9600877192982455;0.9772404627892433;0.9130952380952382;0.9438764874881679
worst 3;SVM;data_drift;0.4;0.9627192982456141;0.9760208271617129;0.9214285714285714;0.9478598721897527
worst 3;SVM;data_drift;0.45;0.9627192982456141;0.9785849297258155;0.919047619047619;0.9477522238910474
worst 3;SVM;data_drift;0.5;0.9618421052631578;0.977269387116948;0.9178571428571429;0.946503393882667
worst 3;SVM;data_drift;0.55;0.9596491228070174;0.9759549142556203;0.9130952380952382;0.9433227790124054
worst 3;SVM;data_drift;0.6;0.9596491228070174;0.9772709505941213;0.9119047619047619;0.9432922894854319
worst 3;SVM;data_drift;0.65;0.9614035087719298;0.9774492869133434;0.9166666666666666;0.945752785427376
worst 3;SVM;data_drift;0.7;0.9631578947368421;0.9773863892846564;0.9214285714285714;0.9483812842024959
worst 3;SVM;data_drift;0.75;0.9605263157894737;0.9785881801125704;0.9130952380952382;0.9445098499724258
worst 3;SVM;data_drift;0.8;0.9614035087719298;0.9759868287612189;0.9178571428571429;0.9459146045263005
worst 3;SVM;data_drift;0.85;0.9627192982456141;0.9837069926222686;0.9142857142857143;0.9473109351691524
worst 3;SVM;data_drift;0.9;0.962280701754386;0.9763780491632239;0.9202380952380953;0.9470746139650622
worst 3;SVM;data_drift;0.95;0.9574561403508772;0.9798316793390607;0.9035714285714287;0.9396949969857005
worst 3;SVM;feature_swapping;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;feature_swapping;0.05;0.9574561403508772;0.9758224889145941;0.9071428571428571;0.9401337269325074
worst 3;SVM;feature_swapping;0.1;0.9600877192982455;0.9783943089430893;0.9119047619047619;0.9438840365980633
worst 3;SVM;feature_swapping;0.15;0.9618421052631578;0.9773045653533459;0.9178571428571429;0.9465174320600068
worst 3;SVM;feature_swapping;0.2;0.9631578947368421;0.9810881801125703;0.9178571428571429;0.9482937967781385
worst 3;SVM;feature_swapping;0.25;0.9578947368421054;0.9746443089430894;0.9095238095238095;0.9408888852610078
worst 3;SVM;feature_swapping;0.3;0.962280701754386;0.9760515500759404;0.9202380952380953;0.9472123219941322
worst 3;SVM;feature_swapping;0.35;0.9605263157894737;0.9758974358974358;0.9154761904761906;0.9446853357422462
worst 3;SVM;feature_swapping;0.4;0.9635964912280702;0.9761443418583984;0.9238095238095237;0.9491221661714608
worst 3;SVM;feature_swapping;0.45;0.9605263157894737;0.9771778002699054;0.9142857142857143;0.9446074224631135
worst 3;SVM;feature_swapping;0.5;0.9605263157894737;0.9797340736926744;0.9119047619047619;0.944373120746986
worst 3;SVM;feature_swapping;0.55;0.9649122807017545;0.9787039773448631;0.925;0.9508652511334356
worst 3;SVM;feature_swapping;0.6;0.9635964912280702;0.9761125256856964;0.9238095238095237;0.9491240610914428
worst 3;SVM;feature_swapping;0.65;0.9640350877192982;0.9761474688127448;0.925;0.9498015140961316
worst 3;SVM;feature_swapping;0.7;0.9640350877192982;0.9774251764495666;0.9238095238095239;0.9496946853098288
worst 3;SVM;feature_swapping;0.75;0.9627192982456141;0.9772435897435898;0.9202380952380953;0.9478159884343154
worst 3;SVM;feature_swapping;0.8;0.962280701754386;0.9796680491096408;0.9166666666666666;0.9469669010277787
worst 3;SVM;feature_swapping;0.85;0.9662280701754385;0.9774890556597873;0.9297619047619048;0.9529169977108071
worst 3;SVM;feature_swapping;0.9;0.9627192982456141;0.979836616635397;0.9178571428571429;0.9476910243514853
worst 3;SVM;feature_swapping;0.95;0.9609649122807017;0.9759920262664166;0.9166666666666666;0.9452992168323391
worst 3;SVM;gaussian_noise;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;gaussian_noise;0.05;0.9635964912280702;0.9835479411474276;0.9166666666666666;0.9487415923858034
worst 3;SVM;gaussian_noise;0.1;0.9649122807017545;0.9888078486554097;0.9154761904761906;0.9504825030055157
worst 3;SVM;gaussian_noise;0.15;0.9609649122807017;0.9863278388278388;0.9071428571428571;0.9447697198440741
worst 3;SVM;gaussian_noise;0.2;0.9583333333333334;0.9873957819031631;0.8988095238095237;0.9407097975564339
worst 3;SVM;gaussian_noise;0.25;0.9600877192982455;0.9848526259935116;0.9059523809523811;0.9434594159991349
worst 3;SVM;gaussian_noise;0.3;0.9596491228070174;0.9848272122614228;0.9047619047619048;0.9428597959829308
worst 3;SVM;gaussian_noise;0.35;0.9600877192982455;0.9872723906388862;0.9035714285714287;0.9433374872791461
worst 3;SVM;gaussian_noise;0.4;0.9640350877192982;0.9887773608505317;0.9130952380952382;0.9492189681966634
worst 3;SVM;gaussian_noise;0.45;0.9618421052631578;0.9865328347702889;0.9095238095238095;0.9460916829483214
worst 3;SVM;gaussian_noise;0.5;0.9609649122807017;0.9948701079622133;0.8988095238095237;0.9442149415149055
worst 3;SVM;gaussian_noise;0.55;0.9605263157894737;0.9823273356938312;0.9095238095238095;0.9443278549361805
worst 3;SVM;gaussian_noise;0.6;0.9600877192982455;0.9859211760639873;0.9047619047619048;0.9434190640645668
worst 3;SVM;gaussian_noise;0.65;0.9614035087719298;0.9887087912087912;0.9059523809523811;0.9452988203731746
worst 3;SVM;gaussian_noise;0.7;0.9618421052631578;0.9810480645798361;0.9142857142857143;0.9462374869500934
worst 3;SVM;gaussian_noise;0.75;0.962280701754386;0.9839106823409148;0.9130952380952382;0.9467073609974015
worst 3;SVM;gaussian_noise;0.8;0.9609649122807017;0.9834786410781277;0.9095238095238095;0.9447223646218499
worst 3;SVM;gaussian_noise;0.85;0.962280701754386;0.9787786080753362;0.9178571428571429;0.9470028385632402
worst 3;SVM;gaussian_noise;0.9;0.9618421052631578;0.9849265048173905;0.9107142857142858;0.9459700159366671
worst 3;SVM;gaussian_noise;0.95;0.9649122807017545;0.9781131557514143;0.9261904761904761;0.9508129945112417
worst 3;SVM;missing_features;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;missing_features;0.05;0.9614035087719298;0.9886522826766729;0.9059523809523811;0.9452682097008894
worst 3;SVM;missing_features;0.1;0.9609649122807017;0.9872723906388862;0.9059523809523811;0.9447170898612803
worst 3;SVM;missing_features;0.15;0.9609649122807017;0.9875150646315601;0.9059523809523811;0.9447411163723913
worst 3;SVM;missing_features;0.2;0.9609649122807017;0.9835239541160593;0.9095238095238095;0.94491561657881
worst 3;SVM;missing_features;0.25;0.9587719298245613;0.9846440620782726;0.9023809523809524;0.9415843176715875
worst 3;SVM;missing_features;0.3;0.9587719298245615;0.9772581590569395;0.9095238095238095;0.9419953489778452
worst 3;SVM;missing_features;0.35;0.9574561403508772;0.9794804318488529;0.9035714285714287;0.939903795943726
worst 3;SVM;missing_features;0.4;0.9600877192982455;0.9873076923076922;0.9035714285714287;0.9433691503743988
worst 3;SVM;missing_features;0.45;0.962280701754386;0.9787289839579969;0.9178571428571429;0.9470697993483854
worst 3;SVM;missing_features;0.5;0.9596491228070174;0.9810192636845396;0.9083333333333334;0.9429453135880838
worst 3;SVM;missing_features;0.55;0.9565789473684211;0.9784832621220954;0.9023809523809524;0.9385013244165938
worst 3;SVM;missing_features;0.6;0.9592105263157894;0.9810528784437642;0.9071428571428571;0.9424756852183183
worst 3;SVM;missing_features;0.65;0.9592105263157894;0.9742280483743897;0.9142857142857143;0.9427269937484836
worst 3;SVM;missing_features;0.7;0.9587719298245615;0.9811293144524852;0.9059523809523811;0.9415305455541174
worst 3;SVM;missing_features;0.75;0.9565789473684211;0.9733877638482902;0.9071428571428571;0.9387315016283576
worst 3;SVM;missing_features;0.8;0.9552631578947368;0.9763870265523025;0.9011904761904761;0.9363405442271157
worst 3;SVM;missing_features;0.85;0.9495614035087719;0.9737634689924819;0.8880952380952382;0.9279628135759795
worst 3;SVM;missing_features;0.9;0.9521929824561404;0.961329474285448;0.9083333333333334;0.9331069907311613
worst 3;SVM;missing_features;0.95;0.9451754385964912;0.9545861843799435;0.9011904761904763;0.9237083670516728
worst 3;SVM;outliers;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;outliers;0.05;0.9609649122807017;0.9799236129723935;0.9130952380952382;0.9451595438406095
worst 3;SVM;outliers;0.1;0.9609649122807017;0.9822082880747836;0.9107142857142858;0.9449789066847932
worst 3;SVM;outliers;0.15;0.9605263157894737;0.9771426220335078;0.9142857142857143;0.9445769754718965
worst 3;SVM;outliers;0.2;0.9600877192982455;0.9772390109890109;0.9130952380952382;0.9438948934747534
worst 3;SVM;outliers;0.25;0.9600877192982455;0.9771778002699054;0.9130952380952382;0.9439428655010882
worst 3;SVM;outliers;0.3;0.9635964912280702;0.9822725140712946;0.9178571428571429;0.9488674753213395
worst 3;SVM;outliers;0.35;0.9605263157894737;0.9771729864059774;0.9142857142857143;0.9445436289886426
worst 3;SVM;outliers;0.4;0.9635964912280702;0.9773320378808183;0.9226190476190477;0.9490794381552536
worst 3;SVM;outliers;0.45;0.962280701754386;0.9760210622710623;0.9202380952380953;0.9472286746676991
worst 3;SVM;outliers;0.5;0.9609649122807017;0.9759152689415848;0.9166666666666666;0.945191691401041
worst 3;SVM;outliers;0.55;0.962280701754386;0.9772708271617129;0.919047619047619;0.9471665569232666
worst 3;SVM;outliers;0.6;0.962280701754386;0.978480946738328;0.9178571428571429;0.9470283068005665
worst 3;SVM;outliers;0.65;0.9596491228070174;0.9771136977058029;0.9119047619047619;0.9433126317374285
worst 3;SVM;outliers;0.7;0.9627192982456141;0.9785482996891854;0.919047619047619;0.9476745168451404
worst 3;SVM;outliers;0.75;0.9609649122807017;0.9747084115071919;0.9178571428571429;0.9453617541530168
worst 3;SVM;outliers;0.8;0.962280701754386;0.9784887758796617;0.9178571428571429;0.9471063340988162
worst 3;SVM;outliers;0.85;0.9618421052631578;0.9797115384615385;0.9154761904761906;0.9464131304815158
worst 3;SVM;outliers;0.9;0.9587719298245613;0.9770158569500674;0.9095238095238095;0.942002408912978
worst 3;SVM;outliers;0.95;0.9618421052631578;0.978520827161713;0.9166666666666666;0.9464410243514851
worst 3;SVM;random_feature_drop;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;random_feature_drop;0.05;0.9627192982456141;0.9935897435897436;0.9047619047619048;0.9470679012345679
worst 3;SVM;random_feature_drop;0.1;0.9605263157894737;0.9871794871794872;0.9047619047619048;0.9441358024691358
worst 3;SVM;random_feature_drop;0.15;0.9614035087719298;0.9897435897435898;0.9047619047619048;0.9453086419753086
worst 3;SVM;random_feature_drop;0.2;0.9627192982456141;0.9935897435897436;0.9047619047619048;0.9470679012345679
worst 3;SVM;random_feature_drop;0.25;0.962280701754386;0.9923076923076923;0.9047619047619048;0.9464814814814815
worst 3;SVM;random_feature_drop;0.3;0.9627192982456141;0.9935897435897436;0.9047619047619048;0.9470679012345679
worst 3;SVM;random_feature_drop;0.35;0.9618421052631578;0.9910256410256411;0.9047619047619048;0.945895061728395
worst 3;SVM;random_feature_drop;0.4;0.9605263157894737;0.9871794871794872;0.9047619047619048;0.9441358024691358
worst 3;SVM;random_feature_drop;0.45;0.9618421052631578;0.9910256410256411;0.9047619047619048;0.945895061728395
worst 3;SVM;random_feature_drop;0.5;0.9631578947368421;0.9948717948717949;0.9047619047619048;0.9476543209876542
worst 3;SVM;random_feature_drop;0.55;0.9631578947368421;0.9948717948717949;0.9047619047619048;0.9476543209876542
worst 3;SVM;random_feature_drop;0.6;0.9618421052631578;0.9910256410256411;0.9047619047619048;0.945895061728395
worst 3;SVM;random_feature_drop;0.65;0.9631578947368421;0.9948717948717949;0.9047619047619048;0.9476543209876542
worst 3;SVM;random_feature_drop;0.7;0.9649122807017545;0.98375;0.9202380952380953;0.9507926829268293
worst 3;SVM;random_feature_drop;0.75;0.9649122807017545;0.9887499999999999;0.9154761904761906;0.9505487804878049
worst 3;SVM;random_feature_drop;0.8;0.9649122807017545;0.98375;0.9202380952380953;0.9507926829268293
worst 3;SVM;random_feature_drop;0.85;0.9649122807017545;0.98125;0.9226190476190477;0.9509146341463414
worst 3;SVM;random_feature_drop;0.9;0.9649122807017545;0.98375;0.9202380952380953;0.9507926829268293
worst 3;SVM;random_feature_drop;0.95;0.9649122807017545;0.9862500000000001;0.9178571428571429;0.950670731707317
worst 3;SVM;top_k_drop;0.0;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.05;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.1;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.15;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.2;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.25;0.9649122807017545;1.0;0.9047619047619048;0.95
worst 3;SVM;top_k_drop;0.3;0.9385964912280702;0.972972972972973;0.8571428571428571;0.911392405063291
worst 3;SVM;top_k_drop;0.35;0.9385964912280702;1.0;0.8333333333333334;0.909090909090909
worst 3;SVM;top_k_drop;0.4;0.9298245614035088;0.9722222222222221;0.8333333333333334;0.8974358974358975
worst 3;SVM;top_k_drop;0.45;0.9385964912280702;0.9487179487179487;0.880952380952381;0.9135802469135802
worst 3;SVM;top_k_drop;0.5;0.9385964912280702;0.9487179487179487;0.880952380952381;0.9135802469135802
worst 3;SVM;top_k_drop;0.55;0.956140350877193;1.0;0.880952380952381;0.9367088607594937
worst 3;SVM;top_k_drop;0.6;0.9035087719298247;0.918918918918919;0.8095238095238095;0.860759493670886
worst 3;SVM;top_k_drop;0.65;0.9035087719298247;0.878048780487805;0.8571428571428571;0.8674698795180722
worst 3;SVM;top_k_drop;0.7;0.9122807017543859;0.8478260869565217;0.9285714285714286;0.8863636363636364
worst 3;SVM;top_k_drop;0.75;0.9122807017543859;0.8636363636363636;0.9047619047619048;0.8837209302325582
worst 3;SVM;top_k_drop;0.8;0.8157894736842104;0.7441860465116279;0.7619047619047619;0.7529411764705882
worst 3;SVM;top_k_drop;0.85;0.8245614035087719;0.7619047619047619;0.7619047619047619;0.7619047619047619
worst 3;SVM;top_k_drop;0.9;0.7719298245614035;0.7;0.6666666666666666;0.6829268292682927
worst 3;SVM;top_k_drop;0.95;0.7543859649122807;0.6842105263157895;0.6190476190476191;0.65
