run;selection_mode;model;corruption_type;corruption_level;accuracy;precision;recall;f1_score
7;all;RandomForest;random_feature_drop;0.55;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;random_feature_drop;0.6;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
7;all;RandomForest;random_feature_drop;0.65;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
7;all;RandomForest;random_feature_drop;0.7;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
7;all;RandomForest;random_feature_drop;0.75;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;RandomForest;random_feature_drop;0.8;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;random_feature_drop;0.85;0.9473684210526315;0.95;0.9047619047619048;0.926829268292683
7;all;RandomForest;random_feature_drop;0.9;0.7894736842105263;0.78125;0.5952380952380952;0.6756756756756757
7;all;RandomForest;random_feature_drop;0.95;0.8771929824561403;0.85;0.8095238095238095;0.8292682926829268
7;all;RandomForest;top_k_drop;0.0;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;top_k_drop;0.05;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
7;all;RandomForest;top_k_drop;0.1;0.9385964912280702;0.972972972972973;0.8571428571428571;0.9113924050632911
7;all;RandomForest;top_k_drop;0.15;0.9298245614035088;0.9722222222222222;0.8333333333333334;0.8974358974358975
7;all;RandomForest;top_k_drop;0.2;0.9473684210526315;0.95;0.9047619047619048;0.926829268292683
7;all;RandomForest;top_k_drop;0.25;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;top_k_drop;0.3;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
7;all;RandomForest;top_k_drop;0.35;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;RandomForest;top_k_drop;0.4;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;RandomForest;top_k_drop;0.45;0.9473684210526315;0.95;0.9047619047619048;0.926829268292683
7;all;RandomForest;top_k_drop;0.5;0.9035087719298246;0.918918918918919;0.8095238095238095;0.8607594936708861
7;all;RandomForest;top_k_drop;0.55;0.8859649122807017;0.8918918918918919;0.7857142857142857;0.8354430379746836
7;all;RandomForest;top_k_drop;0.6;0.9035087719298246;0.8974358974358975;0.8333333333333334;0.8641975308641975
7;all;RandomForest;top_k_drop;0.65;0.868421052631579;0.8292682926829268;0.8095238095238095;0.8192771084337349
7;all;RandomForest;top_k_drop;0.7;0.8245614035087719;0.7619047619047619;0.7619047619047619;0.7619047619047619
7;all;RandomForest;top_k_drop;0.75;0.8245614035087719;0.775;0.7380952380952381;0.7560975609756098
7;all;RandomForest;top_k_drop;0.8;0.8157894736842105;0.723404255319149;0.8095238095238095;0.7640449438202247
7;all;RandomForest;top_k_drop;0.85;0.8070175438596491;0.7083333333333334;0.8095238095238095;0.7555555555555555
7;all;RandomForest;top_k_drop;0.9;0.7631578947368421;0.6744186046511628;0.6904761904761905;0.6823529411764706
7;all;RandomForest;top_k_drop;0.95;0.7192982456140351;0.6388888888888888;0.5476190476190477;0.5897435897435898
7;all;RandomForest;duplicates;0.0;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.05;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.1;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.15;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;duplicates;0.2;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.25;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.3;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.35;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;duplicates;0.4;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.45;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.5;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;duplicates;0.55;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.6;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.65;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;duplicates;0.7;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.75;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.8;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;RandomForest;duplicates;0.85;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.9;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;RandomForest;duplicates;0.95;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
7;all;MLP;label_flipping;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;label_flipping;0.05;0.9298245614035088;0.9473684210526315;0.8571428571428571;0.9
7;all;MLP;label_flipping;0.1;0.9122807017543859;0.9705882352941176;0.7857142857142857;0.868421052631579
7;all;MLP;label_flipping;0.15;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;label_flipping;0.2;0.9210526315789473;0.9459459459459459;0.8333333333333334;0.8860759493670886
7;all;MLP;label_flipping;0.25;0.9385964912280702;0.926829268292683;0.9047619047619048;0.9156626506024096
7;all;MLP;label_flipping;0.3;0.631578947368421;0.5;0.09523809523809523;0.16
7;all;MLP;label_flipping;0.35;0.631578947368421;0.5;0.09523809523809523;0.16
7;all;MLP;label_flipping;0.4;0.8245614035087719;0.7291666666666666;0.8333333333333334;0.7777777777777778
7;all;MLP;label_flipping;0.45;0.5350877192982456;0.23809523809523808;0.11904761904761904;0.15873015873015872
7;all;MLP;label_flipping;0.5;0.5175438596491229;0.34146341463414637;0.3333333333333333;0.3373493975903614
7;all;MLP;label_flipping;0.55;0.45614035087719296;0.16666666666666666;0.11904761904761904;0.1388888888888889
7;all;MLP;label_flipping;0.6;0.16666666666666666;0.2087912087912088;0.4523809523809524;0.2857142857142857
7;all;MLP;label_flipping;0.65;0.2543859649122807;0.18840579710144928;0.30952380952380953;0.23423423423423423
7;all;MLP;label_flipping;0.7;0.12280701754385964;0.15476190476190477;0.30952380952380953;0.20634920634920634
7;all;MLP;label_flipping;0.75;0.10526315789473684;0.125;0.23809523809523808;0.16393442622950818
7;all;MLP;label_flipping;0.8;0.07894736842105263;0.10126582278481013;0.19047619047619047;0.1322314049586777
7;all;MLP;label_flipping;0.85;0.16666666666666666;0.07936507936507936;0.11904761904761904;0.09523809523809523
7;all;MLP;label_flipping;0.9;0.06140350877192982;0.07792207792207792;0.14285714285714285;0.10084033613445378
7;all;MLP;label_flipping;0.95;0.06140350877192982;0.06666666666666667;0.11904761904761904;0.08547008547008547
7;all;MLP;gaussian_noise;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;gaussian_noise;0.05;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
7;all;MLP;gaussian_noise;0.1;0.8859649122807017;0.967741935483871;0.7142857142857143;0.821917808219178
7;all;MLP;gaussian_noise;0.15;0.9385964912280702;1.0;0.8333333333333334;0.9090909090909091
7;all;MLP;gaussian_noise;0.2;0.8508771929824561;0.9629629629629629;0.6190476190476191;0.7536231884057971
7;all;MLP;gaussian_noise;0.25;0.8333333333333334;0.96;0.5714285714285714;0.7164179104477612
7;all;MLP;gaussian_noise;0.3;0.8596491228070176;1.0;0.6190476190476191;0.7647058823529411
7;all;MLP;gaussian_noise;0.35;0.8245614035087719;0.9583333333333334;0.5476190476190477;0.696969696969697
7;all;MLP;gaussian_noise;0.4;0.9210526315789473;1.0;0.7857142857142857;0.88
7;all;MLP;gaussian_noise;0.45;0.7894736842105263;1.0;0.42857142857142855;0.6
7;all;MLP;gaussian_noise;0.5;0.9210526315789473;1.0;0.7857142857142857;0.88
7;all;MLP;gaussian_noise;0.55;0.7543859649122807;1.0;0.3333333333333333;0.5
7;all;MLP;gaussian_noise;0.6;0.7807017543859649;1.0;0.40476190476190477;0.576271186440678
7;all;MLP;gaussian_noise;0.65;0.8157894736842105;1.0;0.5;0.6666666666666666
7;all;MLP;gaussian_noise;0.7;0.7105263157894737;1.0;0.21428571428571427;0.35294117647058826
7;all;MLP;gaussian_noise;0.75;0.8333333333333334;1.0;0.5476190476190477;0.7076923076923077
7;all;MLP;gaussian_noise;0.8;0.631578947368421;0.0;0.0;0.0
7;all;MLP;gaussian_noise;0.85;0.631578947368421;0.0;0.0;0.0
7;all;MLP;gaussian_noise;0.9;0.631578947368421;0.0;0.0;0.0
7;all;MLP;gaussian_noise;0.95;0.631578947368421;0.0;0.0;0.0
7;all;MLP;outliers;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;outliers;0.05;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;outliers;0.1;0.9298245614035088;0.9722222222222222;0.8333333333333334;0.8974358974358975
7;all;MLP;outliers;0.15;0.9122807017543859;0.9444444444444444;0.8095238095238095;0.8717948717948718
7;all;MLP;outliers;0.2;0.9473684210526315;1.0;0.8571428571428571;0.9230769230769231
7;all;MLP;outliers;0.25;0.9210526315789473;0.9714285714285714;0.8095238095238095;0.8831168831168831
7;all;MLP;outliers;0.3;0.868421052631579;0.8;0.8571428571428571;0.8275862068965517
7;all;MLP;outliers;0.35;0.9210526315789473;0.9714285714285714;0.8095238095238095;0.8831168831168831
7;all;MLP;outliers;0.4;0.9035087719298246;0.9696969696969697;0.7619047619047619;0.8533333333333334
7;all;MLP;outliers;0.45;0.8859649122807017;0.9393939393939394;0.7380952380952381;0.8266666666666667
7;all;MLP;outliers;0.5;0.9035087719298246;0.9696969696969697;0.7619047619047619;0.8533333333333334
7;all;MLP;outliers;0.55;0.8333333333333334;0.896551724137931;0.6190476190476191;0.7323943661971831
7;all;MLP;outliers;0.6;0.8859649122807017;0.967741935483871;0.7142857142857143;0.821917808219178
7;all;MLP;outliers;0.65;0.8596491228070176;0.9642857142857143;0.6428571428571429;0.7714285714285715
7;all;MLP;outliers;0.7;0.868421052631579;1.0;0.6428571428571429;0.782608695652174
7;all;MLP;outliers;0.75;0.7631578947368421;0.6595744680851063;0.7380952380952381;0.6966292134831461
7;all;MLP;outliers;0.8;0.49122807017543857;0.3620689655172414;0.5;0.42
7;all;MLP;outliers;0.85;0.7982456140350878;0.9130434782608695;0.5;0.6461538461538462
7;all;MLP;outliers;0.9;0.4473684210526316;0.2765957446808511;0.30952380952380953;0.29213483146067415
7;all;MLP;outliers;0.95;0.5789473684210527;0.42105263157894735;0.38095238095238093;0.4
7;all;MLP;missing_features;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;missing_features;0.05;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;missing_features;0.1;0.9736842105263158;0.975609756097561;0.9523809523809523;0.963855421686747
7;all;MLP;missing_features;0.15;0.9912280701754386;1.0;0.9761904761904762;0.9879518072289156
7;all;MLP;missing_features;0.2;0.9736842105263158;0.975609756097561;0.9523809523809523;0.963855421686747
7;all;MLP;missing_features;0.25;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
7;all;MLP;missing_features;0.3;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;MLP;missing_features;0.35;0.8947368421052632;0.875;0.8333333333333334;0.8536585365853658
7;all;MLP;missing_features;0.4;0.9035087719298246;0.9696969696969697;0.7619047619047619;0.8533333333333334
7;all;MLP;missing_features;0.45;0.8771929824561403;0.8888888888888888;0.7619047619047619;0.8205128205128205
7;all;MLP;missing_features;0.5;0.9035087719298246;0.8780487804878049;0.8571428571428571;0.8674698795180723
7;all;MLP;missing_features;0.55;0.868421052631579;0.9354838709677419;0.6904761904761905;0.7945205479452054
7;all;MLP;missing_features;0.6;0.9473684210526315;0.8913043478260869;0.9761904761904762;0.9318181818181818
7;all;MLP;missing_features;0.65;0.8596491228070176;0.7321428571428571;0.9761904761904762;0.8367346938775511
7;all;MLP;missing_features;0.7;0.8859649122807017;0.8085106382978723;0.9047619047619048;0.8539325842696629
7;all;MLP;missing_features;0.75;0.8508771929824561;0.7551020408163265;0.8809523809523809;0.8131868131868132
7;all;MLP;missing_features;0.8;0.8333333333333334;0.7674418604651163;0.7857142857142857;0.7764705882352941
7;all;MLP;missing_features;0.85;0.6666666666666666;0.6;0.2857142857142857;0.3870967741935484
7;all;MLP;missing_features;0.9;0.8157894736842105;0.7333333333333333;0.7857142857142857;0.7586206896551724
7;all;MLP;missing_features;0.95;0.7543859649122807;0.6842105263157895;0.6190476190476191;0.65
7;all;MLP;data_drift;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;data_drift;0.05;0.8508771929824561;0.9629629629629629;0.6190476190476191;0.7536231884057971
7;all;MLP;data_drift;0.1;0.9473684210526315;1.0;0.8571428571428571;0.9230769230769231
7;all;MLP;data_drift;0.15;0.9035087719298246;1.0;0.7380952380952381;0.8493150684931506
7;all;MLP;data_drift;0.2;0.8245614035087719;0.9583333333333334;0.5476190476190477;0.696969696969697
7;all;MLP;data_drift;0.25;0.8421052631578947;0.9615384615384616;0.5952380952380952;0.7352941176470589
7;all;MLP;data_drift;0.3;0.8333333333333334;0.96;0.5714285714285714;0.7164179104477612
7;all;MLP;data_drift;0.35;0.8333333333333334;0.96;0.5714285714285714;0.7164179104477612
7;all;MLP;data_drift;0.4;0.9210526315789473;1.0;0.7857142857142857;0.88
7;all;MLP;data_drift;0.45;0.8421052631578947;1.0;0.5714285714285714;0.7272727272727273
7;all;MLP;data_drift;0.5;0.868421052631579;1.0;0.6428571428571429;0.782608695652174
7;all;MLP;data_drift;0.55;0.6491228070175439;0.75;0.07142857142857142;0.13043478260869565
7;all;MLP;data_drift;0.6;0.9035087719298246;1.0;0.7380952380952381;0.8493150684931506
7;all;MLP;data_drift;0.65;0.7105263157894737;1.0;0.21428571428571427;0.35294117647058826
7;all;MLP;data_drift;0.7;0.868421052631579;1.0;0.6428571428571429;0.782608695652174
7;all;MLP;data_drift;0.75;0.6403508771929824;1.0;0.023809523809523808;0.046511627906976744
7;all;MLP;data_drift;0.8;0.631578947368421;0.0;0.0;0.0
7;all;MLP;data_drift;0.85;0.6403508771929824;1.0;0.023809523809523808;0.046511627906976744
7;all;MLP;data_drift;0.9;0.631578947368421;0.0;0.0;0.0
7;all;MLP;data_drift;0.95;0.6403508771929824;1.0;0.023809523809523808;0.046511627906976744
7;all;MLP;random_feature_drop;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;random_feature_drop;0.05;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.1;0.8157894736842105;1.0;0.5;0.6666666666666666
7;all;MLP;random_feature_drop;0.15;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.2;0.8245614035087719;0.6774193548387096;1.0;0.8076923076923077
7;all;MLP;random_feature_drop;0.25;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.3;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.35;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.4;0.6578947368421053;1.0;0.07142857142857142;0.13333333333333333
7;all;MLP;random_feature_drop;0.45;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.5;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.55;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.6;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.65;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.7;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.75;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.8;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.85;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.9;0.631578947368421;0.0;0.0;0.0
7;all;MLP;random_feature_drop;0.95;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;top_k_drop;0.05;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.1;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.15;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.2;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.25;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.3;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.35;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.4;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.45;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.5;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.55;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.6;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.65;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.7;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.75;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.8;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.85;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.9;0.631578947368421;0.0;0.0;0.0
7;all;MLP;top_k_drop;0.95;0.631578947368421;0.0;0.0;0.0
7;all;MLP;duplicates;0.0;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.05;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.1;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
7;all;MLP;duplicates;0.15;0.9736842105263158;0.975609756097561;0.9523809523809523;0.963855421686747
7;all;MLP;duplicates;0.2;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.25;0.9736842105263158;0.975609756097561;0.9523809523809523;0.963855421686747
7;all;MLP;duplicates;0.3;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.35;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;MLP;duplicates;0.4;0.9824561403508771;0.9761904761904762;0.9761904761904762;0.9761904761904762
7;all;MLP;duplicates;0.45;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.5;0.9912280701754386;1.0;0.9761904761904762;0.9879518072289156
7;all;MLP;duplicates;0.55;0.9649122807017544;1.0;0.9047619047619048;0.95
7;all;MLP;duplicates;0.6;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;MLP;duplicates;0.65;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
7;all;MLP;duplicates;0.7;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.75;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
7;all;MLP;duplicates;0.8;0.9736842105263158;0.975609756097561;0.9523809523809523;0.963855421686747
7;all;MLP;duplicates;0.85;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
7;all;MLP;duplicates;0.9;0.9912280701754386;1.0;0.9761904761904762;0.9879518072289156
7;all;MLP;duplicates;0.95;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
8;all;SVM;label_flipping;0.0;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;label_flipping;0.05;0.9385964912280702;0.9487179487179487;0.8809523809523809;0.9135802469135802
8;all;SVM;label_flipping;0.1;0.9385964912280702;0.972972972972973;0.8571428571428571;0.9113924050632911
8;all;SVM;label_flipping;0.15;0.9385964912280702;0.972972972972973;0.8571428571428571;0.9113924050632911
8;all;SVM;label_flipping;0.2;0.9298245614035088;0.925;0.8809523809523809;0.9024390243902439
8;all;SVM;label_flipping;0.25;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
8;all;SVM;label_flipping;0.3;0.8859649122807017;0.9393939393939394;0.7380952380952381;0.8266666666666667
8;all;SVM;label_flipping;0.35;0.9035087719298246;0.8974358974358975;0.8333333333333334;0.8641975308641975
8;all;SVM;label_flipping;0.4;0.5964912280701754;0.46;0.5476190476190477;0.5
8;all;SVM;label_flipping;0.45;0.6666666666666666;0.532258064516129;0.7857142857142857;0.6346153846153846
8;all;SVM;label_flipping;0.5;0.5526315789473685;0.40425531914893614;0.4523809523809524;0.42696629213483145
8;all;SVM;label_flipping;0.55;0.32456140350877194;0.23076923076923078;0.35714285714285715;0.2803738317757009
8;all;SVM;label_flipping;0.6;0.10526315789473684;0.14285714285714285;0.2857142857142857;0.19047619047619047
8;all;SVM;label_flipping;0.65;0.11403508771929824;0.11688311688311688;0.21428571428571427;0.15126050420168066
8;all;SVM;label_flipping;0.7;0.12280701754385964;0.1282051282051282;0.23809523809523808;0.16666666666666666
8;all;SVM;label_flipping;0.75;0.043859649122807015;0.0410958904109589;0.07142857142857142;0.05217391304347826
8;all;SVM;label_flipping;0.8;0.05263157894736842;0.05405405405405406;0.09523809523809523;0.06896551724137931
8;all;SVM;label_flipping;0.85;0.043859649122807015;0.0410958904109589;0.07142857142857142;0.05217391304347826
8;all;SVM;label_flipping;0.9;0.06140350877192982;0.06666666666666667;0.11904761904761904;0.08547008547008547
8;all;SVM;label_flipping;0.95;0.06140350877192982;0.08860759493670886;0.16666666666666666;0.11570247933884298
8;all;SVM;gaussian_noise;0.0;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;gaussian_noise;0.05;0.9385964912280702;0.972972972972973;0.8571428571428571;0.9113924050632911
8;all;SVM;gaussian_noise;0.1;0.9473684210526315;1.0;0.8571428571428571;0.9230769230769231
8;all;SVM;gaussian_noise;0.15;0.9649122807017544;0.975;0.9285714285714286;0.9512195121951219
8;all;SVM;gaussian_noise;0.2;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;gaussian_noise;0.25;0.9385964912280702;1.0;0.8333333333333334;0.9090909090909091
8;all;SVM;gaussian_noise;0.3;0.9122807017543859;0.9705882352941176;0.7857142857142857;0.868421052631579
8;all;SVM;gaussian_noise;0.35;0.9473684210526315;1.0;0.8571428571428571;0.9230769230769231
8;all;SVM;gaussian_noise;0.4;0.9385964912280702;1.0;0.8333333333333334;0.9090909090909091
8;all;SVM;gaussian_noise;0.45;0.8947368421052632;1.0;0.7142857142857143;0.8333333333333334
8;all;SVM;gaussian_noise;0.5;0.9210526315789473;1.0;0.7857142857142857;0.88
8;all;SVM;gaussian_noise;0.55;0.9035087719298246;1.0;0.7380952380952381;0.8493150684931506
8;all;SVM;gaussian_noise;0.6;0.8596491228070176;0.9642857142857143;0.6428571428571429;0.7714285714285715
8;all;SVM;gaussian_noise;0.65;0.8596491228070176;1.0;0.6190476190476191;0.7647058823529411
8;all;SVM;gaussian_noise;0.7;0.8333333333333334;1.0;0.5476190476190477;0.7076923076923077
8;all;SVM;gaussian_noise;0.75;0.7982456140350878;1.0;0.4523809523809524;0.6229508196721312
8;all;SVM;gaussian_noise;0.8;0.6842105263157895;1.0;0.14285714285714285;0.25
8;all;SVM;gaussian_noise;0.85;0.7456140350877193;1.0;0.30952380952380953;0.4727272727272727
8;all;SVM;gaussian_noise;0.9;0.631578947368421;0.5;0.023809523809523808;0.045454545454545456
8;all;SVM;gaussian_noise;0.95;0.631578947368421;0.0;0.0;0.0
8;all;SVM;outliers;0.0;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;outliers;0.05;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
8;all;SVM;outliers;0.1;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;outliers;0.15;0.9298245614035088;0.9722222222222222;0.8333333333333334;0.8974358974358975
8;all;SVM;outliers;0.2;0.9473684210526315;1.0;0.8571428571428571;0.9230769230769231
8;all;SVM;outliers;0.25;0.9298245614035088;1.0;0.8095238095238095;0.8947368421052632
8;all;SVM;outliers;0.3;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
8;all;SVM;outliers;0.35;0.9122807017543859;1.0;0.7619047619047619;0.8648648648648649
8;all;SVM;outliers;0.4;0.9210526315789473;1.0;0.7857142857142857;0.88
8;all;SVM;outliers;0.45;0.8947368421052632;1.0;0.7142857142857143;0.8333333333333334
8;all;SVM;outliers;0.5;0.9035087719298246;1.0;0.7380952380952381;0.8493150684931506
8;all;SVM;outliers;0.55;0.8947368421052632;1.0;0.7142857142857143;0.8333333333333334
8;all;SVM;outliers;0.6;0.8596491228070176;1.0;0.6190476190476191;0.7647058823529411
8;all;SVM;outliers;0.65;0.8245614035087719;1.0;0.5238095238095238;0.6875
8;all;SVM;outliers;0.7;0.8596491228070176;1.0;0.6190476190476191;0.7647058823529411
8;all;SVM;outliers;0.75;0.7280701754385965;1.0;0.2619047619047619;0.41509433962264153
8;all;SVM;outliers;0.8;0.6403508771929824;1.0;0.023809523809523808;0.046511627906976744
8;all;SVM;outliers;0.85;0.6491228070175439;1.0;0.047619047619047616;0.09090909090909091
8;all;SVM;outliers;0.9;0.631578947368421;0.0;0.0;0.0
8;all;SVM;outliers;0.95;0.631578947368421;0.0;0.0;0.0
8;all;SVM;missing_features;0.0;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;missing_features;0.05;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
8;all;SVM;missing_features;0.1;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;missing_features;0.15;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
8;all;SVM;missing_features;0.2;0.956140350877193;0.9743589743589743;0.9047619047619048;0.9382716049382716
8;all;SVM;missing_features;0.25;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;missing_features;0.3;0.9736842105263158;1.0;0.9285714285714286;0.9629629629629629
8;all;SVM;missing_features;0.35;0.9473684210526315;0.95;0.9047619047619048;0.926829268292683
8;all;SVM;missing_features;0.4;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
8;all;SVM;missing_features;0.45;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
8;all;SVM;missing_features;0.5;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
8;all;SVM;missing_features;0.55;0.9649122807017544;1.0;0.9047619047619048;0.95
8;all;SVM;missing_features;0.6;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
8;all;SVM;missing_features;0.65;0.9473684210526315;0.9736842105263158;0.8809523809523809;0.925
8;all;SVM;missing_features;0.7;0.956140350877193;1.0;0.8809523809523809;0.9367088607594937
8;all;SVM;missing_features;0.75;0.9122807017543859;1.0;0.7619047619047619;0.8648648648648649
8;all;SVM;missing_features;0.8;0.9473684210526315;0.95;0.9047619047619048;0.926829268292683
8;all;SVM;missing_features;0.85;0.9385964912280702;1.0;0.8333333333333334;0.9090909090909091
8;all;SVM;missing_features;0.9;0.8859649122807017;0.967741935483871;0.7142857142857143;0.821917808219178
