corruption_type,corruption_key,level,scenario,model_pipeline,metric,value
Gaussian Noise,gaussian,0.25,scenario_C,ANN / Full,rec_mean,0.985965
Gaussian Noise,gaussian,0.25,scenario_C,ANN / PCA,acc_mean,0.975824
Gaussian Noise,gaussian,0.25,scenario_C,ANN / PCA,acc_std,0.004396
Gaussian Noise,gaussian,0.25,scenario_C,ANN / PCA,auc_mean,0.991538
Gaussian Noise,gaussian,0.25,scenario_C,ANN / PCA,prec_mean,0.972527
Gaussian Noise,gaussian,0.25,scenario_C,ANN / PCA,rec_mean,0.989474
Gaussian Noise,gaussian,0.25,scenario_C,ANN / FS,acc_mean,0.940659
Gaussian Noise,gaussian,0.25,scenario_C,ANN / FS,acc_std,0.014906
Gaussian Noise,gaussian,0.25,scenario_C,ANN / FS,auc_mean,0.982353
Gaussian Noise,gaussian,0.25,scenario_C,ANN / FS,prec_mean,0.944809
Gaussian Noise,gaussian,0.25,scenario_C,ANN / FS,rec_mean,0.961404
Gaussian Noise,gaussian,0.25,scenario_C,SVM / Full,acc_mean,0.971429
Gaussian Noise,gaussian,0.25,scenario_C,SVM / Full,acc_std,0.008791
Gaussian Noise,gaussian,0.25,scenario_C,SVM / Full,auc_mean,0.99515
Gaussian Noise,gaussian,0.25,scenario_C,SVM / Full,prec_mean,0.972646
Gaussian Noise,gaussian,0.25,scenario_C,SVM / Full,rec_mean,0.982456
Gaussian Noise,gaussian,0.25,scenario_C,SVM / PCA,acc_mean,0.969231
Gaussian Noise,gaussian,0.25,scenario_C,SVM / PCA,acc_std,0.008223
Gaussian Noise,gaussian,0.25,scenario_C,SVM / PCA,auc_mean,0.995562
Gaussian Noise,gaussian,0.25,scenario_C,SVM / PCA,prec_mean,0.969128
Gaussian Noise,gaussian,0.25,scenario_C,SVM / PCA,rec_mean,0.982456
Gaussian Noise,gaussian,0.25,scenario_C,SVM / FS,acc_mean,0.942857
Gaussian Noise,gaussian,0.25,scenario_C,SVM / FS,acc_std,0.022413
Gaussian Noise,gaussian,0.25,scenario_C,SVM / FS,auc_mean,0.981218
Gaussian Noise,gaussian,0.25,scenario_C,SVM / FS,prec_mean,0.951388
Gaussian Noise,gaussian,0.25,scenario_C,SVM / FS,rec_mean,0.957895
Gaussian Noise,gaussian,0.5,clean,ANN / Full,acc_mean,0.978022
Gaussian Noise,gaussian,0.5,clean,ANN / Full,acc_std,0.0
Gaussian Noise,gaussian,0.5,clean,ANN / Full,auc_mean,0.991847
Gaussian Noise,gaussian,0.5,clean,ANN / Full,prec_mean,0.975914
Gaussian Noise,gaussian,0.5,clean,ANN / Full,rec_mean,0.989474
Gaussian Noise,gaussian,0.5,clean,ANN / PCA,acc_mean,0.964835
Gaussian Noise,gaussian,0.5,clean,ANN / PCA,acc_std,0.012815
Gaussian Noise,gaussian,0.5,clean,ANN / PCA,auc_mean,0.98741
Gaussian Noise,gaussian,0.5,clean,ANN / PCA,prec_mean,0.968765
Gaussian Noise,gaussian,0.5,clean,ANN / PCA,rec_mean,0.975439
Gaussian Noise,gaussian,0.5,clean,ANN / FS,acc_mean,0.942857
Gaussian Noise,gaussian,0.5,clean,ANN / FS,acc_std,0.018906
Gaussian Noise,gaussian,0.5,clean,ANN / FS,auc_mean,0.978122
Gaussian Noise,gaussian,0.5,clean,ANN / FS,prec_mean,0.94803
Gaussian Noise,gaussian,0.5,clean,ANN / FS,rec_mean,0.961404
Gaussian Noise,gaussian,0.5,clean,SVM / Full,acc_mean,0.973626
Gaussian Noise,gaussian,0.5,clean,SVM / Full,acc_std,0.005383
Gaussian Noise,gaussian,0.5,clean,SVM / Full,auc_mean,0.990196
Gaussian Noise,gaussian,0.5,clean,SVM / Full,prec_mean,0.972631
Gaussian Noise,gaussian,0.5,clean,SVM / Full,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,clean,SVM / PCA,acc_mean,0.975824
Gaussian Noise,gaussian,0.5,clean,SVM / PCA,acc_std,0.008223
Gaussian Noise,gaussian,0.5,clean,SVM / PCA,auc_mean,0.992466
Gaussian Noise,gaussian,0.5,clean,SVM / PCA,prec_mean,0.975795
Gaussian Noise,gaussian,0.5,clean,SVM / PCA,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,clean,SVM / FS,acc_mean,0.938462
Gaussian Noise,gaussian,0.5,clean,SVM / FS,acc_std,0.01916
Gaussian Noise,gaussian,0.5,clean,SVM / FS,auc_mean,0.975335
Gaussian Noise,gaussian,0.5,clean,SVM / FS,prec_mean,0.948331
Gaussian Noise,gaussian,0.5,clean,SVM / FS,rec_mean,0.954386
Gaussian Noise,gaussian,0.5,scenario_A,ANN / Full,acc_mean,0.967033
Gaussian Noise,gaussian,0.5,scenario_A,ANN / Full,acc_std,0.0139
Gaussian Noise,gaussian,0.5,scenario_A,ANN / Full,auc_mean,0.990093
Gaussian Noise,gaussian,0.5,scenario_A,ANN / Full,prec_mean,0.965945
Gaussian Noise,gaussian,0.5,scenario_A,ANN / Full,rec_mean,0.982456
Gaussian Noise,gaussian,0.5,scenario_A,ANN / PCA,acc_mean,0.978022
Gaussian Noise,gaussian,0.5,scenario_A,ANN / PCA,acc_std,0.009829
Gaussian Noise,gaussian,0.5,scenario_A,ANN / PCA,auc_mean,0.990196
Gaussian Noise,gaussian,0.5,scenario_A,ANN / PCA,prec_mean,0.969427
Gaussian Noise,gaussian,0.5,scenario_A,ANN / PCA,rec_mean,0.996491
Gaussian Noise,gaussian,0.5,scenario_A,ANN / FS,acc_mean,0.951648
Gaussian Noise,gaussian,0.5,scenario_A,ANN / FS,acc_std,0.01916
Gaussian Noise,gaussian,0.5,scenario_A,ANN / FS,auc_mean,0.981527
Gaussian Noise,gaussian,0.5,scenario_A,ANN / FS,prec_mean,0.95492
Gaussian Noise,gaussian,0.5,scenario_A,ANN / FS,rec_mean,0.968421
Gaussian Noise,gaussian,0.5,scenario_A,SVM / Full,acc_mean,0.973626
Gaussian Noise,gaussian,0.5,scenario_A,SVM / Full,acc_std,0.005383
Gaussian Noise,gaussian,0.5,scenario_A,SVM / Full,auc_mean,0.990196
Gaussian Noise,gaussian,0.5,scenario_A,SVM / Full,prec_mean,0.972631
Gaussian Noise,gaussian,0.5,scenario_A,SVM / Full,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,scenario_A,SVM / PCA,acc_mean,0.975824
Gaussian Noise,gaussian,0.5,scenario_A,SVM / PCA,acc_std,0.008223
Gaussian Noise,gaussian,0.5,scenario_A,SVM / PCA,auc_mean,0.992466
Gaussian Noise,gaussian,0.5,scenario_A,SVM / PCA,prec_mean,0.975795
Gaussian Noise,gaussian,0.5,scenario_A,SVM / PCA,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,scenario_A,SVM / FS,acc_mean,0.938462
Gaussian Noise,gaussian,0.5,scenario_A,SVM / FS,acc_std,0.01916
Gaussian Noise,gaussian,0.5,scenario_A,SVM / FS,auc_mean,0.975387
Gaussian Noise,gaussian,0.5,scenario_A,SVM / FS,prec_mean,0.948331
Gaussian Noise,gaussian,0.5,scenario_A,SVM / FS,rec_mean,0.954386
Gaussian Noise,gaussian,0.5,scenario_B,ANN / Full,acc_mean,0.962637
Gaussian Noise,gaussian,0.5,scenario_B,ANN / Full,acc_std,0.005383
Gaussian Noise,gaussian,0.5,scenario_B,ANN / Full,auc_mean,0.99195
Gaussian Noise,gaussian,0.5,scenario_B,ANN / Full,prec_mean,0.962401
Gaussian Noise,gaussian,0.5,scenario_B,ANN / Full,rec_mean,0.978947
Gaussian Noise,gaussian,0.5,scenario_B,ANN / PCA,acc_mean,0.967033
Gaussian Noise,gaussian,0.5,scenario_B,ANN / PCA,acc_std,0.012038
Gaussian Noise,gaussian,0.5,scenario_B,ANN / PCA,auc_mean,0.984623
Gaussian Noise,gaussian,0.5,scenario_B,ANN / PCA,prec_mean,0.96247
Gaussian Noise,gaussian,0.5,scenario_B,ANN / PCA,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,scenario_B,ANN / FS,acc_mean,0.938462
Gaussian Noise,gaussian,0.5,scenario_B,ANN / FS,acc_std,0.008791
Gaussian Noise,gaussian,0.5,scenario_B,ANN / FS,auc_mean,0.980805
Gaussian Noise,gaussian,0.5,scenario_B,ANN / FS,prec_mean,0.935988
Gaussian Noise,gaussian,0.5,scenario_B,ANN / FS,rec_mean,0.968421
Gaussian Noise,gaussian,0.5,scenario_B,SVM / Full,acc_mean,0.956044
Gaussian Noise,gaussian,0.5,scenario_B,SVM / Full,acc_std,0.015541
Gaussian Noise,gaussian,0.5,scenario_B,SVM / Full,auc_mean,0.993086
Gaussian Noise,gaussian,0.5,scenario_B,SVM / Full,prec_mean,0.952651
Gaussian Noise,gaussian,0.5,scenario_B,SVM / Full,rec_mean,0.978947
Gaussian Noise,gaussian,0.5,scenario_B,SVM / PCA,acc_mean,0.973626
Gaussian Noise,gaussian,0.5,scenario_B,SVM / PCA,acc_std,0.005383
Gaussian Noise,gaussian,0.5,scenario_B,SVM / PCA,auc_mean,0.99195
Gaussian Noise,gaussian,0.5,scenario_B,SVM / PCA,prec_mean,0.972648
Gaussian Noise,gaussian,0.5,scenario_B,SVM / PCA,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,scenario_B,SVM / FS,acc_mean,0.940659
Gaussian Noise,gaussian,0.5,scenario_B,SVM / FS,acc_std,0.014906
Gaussian Noise,gaussian,0.5,scenario_B,SVM / FS,auc_mean,0.980083
Gaussian Noise,gaussian,0.5,scenario_B,SVM / FS,prec_mean,0.944855
Gaussian Noise,gaussian,0.5,scenario_B,SVM / FS,rec_mean,0.961404
Gaussian Noise,gaussian,0.5,scenario_C,ANN / Full,acc_mean,0.964835
Gaussian Noise,gaussian,0.5,scenario_C,ANN / Full,acc_std,0.012815
Gaussian Noise,gaussian,0.5,scenario_C,ANN / Full,auc_mean,0.990299
Gaussian Noise,gaussian,0.5,scenario_C,ANN / Full,prec_mean,0.956398
Gaussian Noise,gaussian,0.5,scenario_C,ANN / Full,rec_mean,0.989474
Gaussian Noise,gaussian,0.5,scenario_C,ANN / PCA,acc_mean,0.967033
Gaussian Noise,gaussian,0.5,scenario_C,ANN / PCA,acc_std,0.015541
Gaussian Noise,gaussian,0.5,scenario_C,ANN / PCA,auc_mean,0.986481
Gaussian Noise,gaussian,0.5,scenario_C,ANN / PCA,prec_mean,0.96585
Gaussian Noise,gaussian,0.5,scenario_C,ANN / PCA,rec_mean,0.982456
Gaussian Noise,gaussian,0.5,scenario_C,ANN / FS,acc_mean,0.923077
Gaussian Noise,gaussian,0.5,scenario_C,ANN / FS,acc_std,0.018388
Gaussian Noise,gaussian,0.5,scenario_C,ANN / FS,auc_mean,0.980908
Gaussian Noise,gaussian,0.5,scenario_C,ANN / FS,prec_mean,0.931691
Gaussian Noise,gaussian,0.5,scenario_C,ANN / FS,rec_mean,0.947368
Gaussian Noise,gaussian,0.5,scenario_C,SVM / Full,acc_mean,0.956044
Gaussian Noise,gaussian,0.5,scenario_C,SVM / Full,acc_std,0.015541
Gaussian Noise,gaussian,0.5,scenario_C,SVM / Full,auc_mean,0.993086
Gaussian Noise,gaussian,0.5,scenario_C,SVM / Full,prec_mean,0.952651
Gaussian Noise,gaussian,0.5,scenario_C,SVM / Full,rec_mean,0.978947
Gaussian Noise,gaussian,0.5,scenario_C,SVM / PCA,acc_mean,0.973626
Gaussian Noise,gaussian,0.5,scenario_C,SVM / PCA,acc_std,0.005383
Gaussian Noise,gaussian,0.5,scenario_C,SVM / PCA,auc_mean,0.99195
Gaussian Noise,gaussian,0.5,scenario_C,SVM / PCA,prec_mean,0.972648
Gaussian Noise,gaussian,0.5,scenario_C,SVM / PCA,rec_mean,0.985965
Gaussian Noise,gaussian,0.5,scenario_C,SVM / FS,acc_mean,0.940659
Gaussian Noise,gaussian,0.5,scenario_C,SVM / FS,acc_std,0.014906
Gaussian Noise,gaussian,0.5,scenario_C,SVM / FS,auc_mean,0.980083
Gaussian Noise,gaussian,0.5,scenario_C,SVM / FS,prec_mean,0.944855
Gaussian Noise,gaussian,0.5,scenario_C,SVM / FS,rec_mean,0.961404
Outlier Injection,outlier,0.0,clean,ANN / Full,acc_mean,0.978022
Outlier Injection,outlier,0.0,clean,ANN / Full,acc_std,0.0
Outlier Injection,outlier,0.0,clean,ANN / Full,auc_mean,0.991847
Outlier Injection,outlier,0.0,clean,ANN / Full,prec_mean,0.975914
Outlier Injection,outlier,0.0,clean,ANN / Full,rec_mean,0.989474
Outlier Injection,outlier,0.0,clean,ANN / PCA,acc_mean,0.964835
Outlier Injection,outlier,0.0,clean,ANN / PCA,acc_std,0.012815
Outlier Injection,outlier,0.0,clean,ANN / PCA,auc_mean,0.98741
Outlier Injection,outlier,0.0,clean,ANN / PCA,prec_mean,0.968765
Outlier Injection,outlier,0.0,clean,ANN / PCA,rec_mean,0.975439
Outlier Injection,outlier,0.0,clean,ANN / FS,acc_mean,0.942857
Outlier Injection,outlier,0.0,clean,ANN / FS,acc_std,0.018906
Outlier Injection,outlier,0.0,clean,ANN / FS,auc_mean,0.978122
Outlier Injection,outlier,0.0,clean,ANN / FS,prec_mean,0.94803
Outlier Injection,outlier,0.0,clean,ANN / FS,rec_mean,0.961404
Outlier Injection,outlier,0.0,clean,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.0,clean,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.0,clean,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.0,clean,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.0,clean,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.0,clean,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.0,clean,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.0,clean,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.0,clean,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.0,clean,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.0,clean,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.0,clean,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.0,clean,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.0,clean,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.0,clean,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.0,scenario_A,ANN / Full,acc_mean,0.978022
Outlier Injection,outlier,0.0,scenario_A,ANN / Full,acc_std,0.0
Outlier Injection,outlier,0.0,scenario_A,ANN / Full,auc_mean,0.991847
Outlier Injection,outlier,0.0,scenario_A,ANN / Full,prec_mean,0.975914
Outlier Injection,outlier,0.0,scenario_A,ANN / Full,rec_mean,0.989474
Outlier Injection,outlier,0.0,scenario_A,ANN / PCA,acc_mean,0.964835
Outlier Injection,outlier,0.0,scenario_A,ANN / PCA,acc_std,0.012815
Outlier Injection,outlier,0.0,scenario_A,ANN / PCA,auc_mean,0.98741
Outlier Injection,outlier,0.0,scenario_A,ANN / PCA,prec_mean,0.968765
Outlier Injection,outlier,0.0,scenario_A,ANN / PCA,rec_mean,0.975439
Outlier Injection,outlier,0.0,scenario_A,ANN / FS,acc_mean,0.942857
Outlier Injection,outlier,0.0,scenario_A,ANN / FS,acc_std,0.018906
Outlier Injection,outlier,0.0,scenario_A,ANN / FS,auc_mean,0.978122
Outlier Injection,outlier,0.0,scenario_A,ANN / FS,prec_mean,0.94803
Outlier Injection,outlier,0.0,scenario_A,ANN / FS,rec_mean,0.961404
Outlier Injection,outlier,0.0,scenario_A,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.0,scenario_A,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.0,scenario_A,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.0,scenario_A,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.0,scenario_A,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_A,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.0,scenario_A,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.0,scenario_A,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.0,scenario_A,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.0,scenario_A,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_A,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.0,scenario_A,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.0,scenario_A,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.0,scenario_A,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.0,scenario_A,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.0,scenario_B,ANN / Full,acc_mean,0.978022
Outlier Injection,outlier,0.0,scenario_B,ANN / Full,acc_std,0.0
Outlier Injection,outlier,0.0,scenario_B,ANN / Full,auc_mean,0.991847
Outlier Injection,outlier,0.0,scenario_B,ANN / Full,prec_mean,0.975914
Outlier Injection,outlier,0.0,scenario_B,ANN / Full,rec_mean,0.989474
Outlier Injection,outlier,0.0,scenario_B,ANN / PCA,acc_mean,0.964835
Outlier Injection,outlier,0.0,scenario_B,ANN / PCA,acc_std,0.012815
Outlier Injection,outlier,0.0,scenario_B,ANN / PCA,auc_mean,0.98741
Outlier Injection,outlier,0.0,scenario_B,ANN / PCA,prec_mean,0.968765
Outlier Injection,outlier,0.0,scenario_B,ANN / PCA,rec_mean,0.975439
Outlier Injection,outlier,0.0,scenario_B,ANN / FS,acc_mean,0.942857
Outlier Injection,outlier,0.0,scenario_B,ANN / FS,acc_std,0.018906
Outlier Injection,outlier,0.0,scenario_B,ANN / FS,auc_mean,0.978122
Outlier Injection,outlier,0.0,scenario_B,ANN / FS,prec_mean,0.94803
Outlier Injection,outlier,0.0,scenario_B,ANN / FS,rec_mean,0.961404
Outlier Injection,outlier,0.0,scenario_B,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.0,scenario_B,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.0,scenario_B,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.0,scenario_B,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.0,scenario_B,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_B,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.0,scenario_B,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.0,scenario_B,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.0,scenario_B,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.0,scenario_B,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_B,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.0,scenario_B,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.0,scenario_B,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.0,scenario_B,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.0,scenario_B,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.0,scenario_C,ANN / Full,acc_mean,0.978022
Outlier Injection,outlier,0.0,scenario_C,ANN / Full,acc_std,0.0
Outlier Injection,outlier,0.0,scenario_C,ANN / Full,auc_mean,0.991847
Outlier Injection,outlier,0.0,scenario_C,ANN / Full,prec_mean,0.975914
Outlier Injection,outlier,0.0,scenario_C,ANN / Full,rec_mean,0.989474
Outlier Injection,outlier,0.0,scenario_C,ANN / PCA,acc_mean,0.964835
Outlier Injection,outlier,0.0,scenario_C,ANN / PCA,acc_std,0.012815
Outlier Injection,outlier,0.0,scenario_C,ANN / PCA,auc_mean,0.98741
Outlier Injection,outlier,0.0,scenario_C,ANN / PCA,prec_mean,0.968765
Outlier Injection,outlier,0.0,scenario_C,ANN / PCA,rec_mean,0.975439
Outlier Injection,outlier,0.0,scenario_C,ANN / FS,acc_mean,0.942857
Outlier Injection,outlier,0.0,scenario_C,ANN / FS,acc_std,0.018906
Outlier Injection,outlier,0.0,scenario_C,ANN / FS,auc_mean,0.978122
Outlier Injection,outlier,0.0,scenario_C,ANN / FS,prec_mean,0.94803
Outlier Injection,outlier,0.0,scenario_C,ANN / FS,rec_mean,0.961404
Outlier Injection,outlier,0.0,scenario_C,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.0,scenario_C,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.0,scenario_C,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.0,scenario_C,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.0,scenario_C,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_C,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.0,scenario_C,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.0,scenario_C,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.0,scenario_C,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.0,scenario_C,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.0,scenario_C,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.0,scenario_C,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.0,scenario_C,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.0,scenario_C,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.0,scenario_C,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.05,clean,ANN / Full,acc_mean,0.978022
Outlier Injection,outlier,0.05,clean,ANN / Full,acc_std,0.0
Outlier Injection,outlier,0.05,clean,ANN / Full,auc_mean,0.991847
Outlier Injection,outlier,0.05,clean,ANN / Full,prec_mean,0.975914
Outlier Injection,outlier,0.05,clean,ANN / Full,rec_mean,0.989474
Outlier Injection,outlier,0.05,clean,ANN / PCA,acc_mean,0.964835
Outlier Injection,outlier,0.05,clean,ANN / PCA,acc_std,0.012815
Outlier Injection,outlier,0.05,clean,ANN / PCA,auc_mean,0.98741
Outlier Injection,outlier,0.05,clean,ANN / PCA,prec_mean,0.968765
Outlier Injection,outlier,0.05,clean,ANN / PCA,rec_mean,0.975439
Outlier Injection,outlier,0.05,clean,ANN / FS,acc_mean,0.942857
Outlier Injection,outlier,0.05,clean,ANN / FS,acc_std,0.018906
Outlier Injection,outlier,0.05,clean,ANN / FS,auc_mean,0.978122
Outlier Injection,outlier,0.05,clean,ANN / FS,prec_mean,0.94803
Outlier Injection,outlier,0.05,clean,ANN / FS,rec_mean,0.961404
Outlier Injection,outlier,0.05,clean,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.05,clean,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.05,clean,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.05,clean,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.05,clean,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.05,clean,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.05,clean,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.05,clean,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.05,clean,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.05,clean,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.05,clean,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.05,clean,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.05,clean,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.05,clean,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.05,clean,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.05,scenario_A,ANN / Full,acc_mean,0.973626
Outlier Injection,outlier,0.05,scenario_A,ANN / Full,acc_std,0.005383
Outlier Injection,outlier,0.05,scenario_A,ANN / Full,auc_mean,0.99226
Outlier Injection,outlier,0.05,scenario_A,ANN / Full,prec_mean,0.972464
Outlier Injection,outlier,0.05,scenario_A,ANN / Full,rec_mean,0.985965
Outlier Injection,outlier,0.05,scenario_A,ANN / PCA,acc_mean,0.971429
Outlier Injection,outlier,0.05,scenario_A,ANN / PCA,acc_std,0.008791
Outlier Injection,outlier,0.05,scenario_A,ANN / PCA,auc_mean,0.98968
Outlier Injection,outlier,0.05,scenario_A,ANN / PCA,prec_mean,0.969296
Outlier Injection,outlier,0.05,scenario_A,ANN / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.05,scenario_A,ANN / FS,acc_mean,0.938462
Outlier Injection,outlier,0.05,scenario_A,ANN / FS,acc_std,0.005383
Outlier Injection,outlier,0.05,scenario_A,ANN / FS,auc_mean,0.979876
Outlier Injection,outlier,0.05,scenario_A,ANN / FS,prec_mean,0.9479
Outlier Injection,outlier,0.05,scenario_A,ANN / FS,rec_mean,0.954386
Outlier Injection,outlier,0.05,scenario_A,SVM / Full,acc_mean,0.973626
Outlier Injection,outlier,0.05,scenario_A,SVM / Full,acc_std,0.005383
Outlier Injection,outlier,0.05,scenario_A,SVM / Full,auc_mean,0.990196
Outlier Injection,outlier,0.05,scenario_A,SVM / Full,prec_mean,0.972631
Outlier Injection,outlier,0.05,scenario_A,SVM / Full,rec_mean,0.985965
Outlier Injection,outlier,0.05,scenario_A,SVM / PCA,acc_mean,0.975824
Outlier Injection,outlier,0.05,scenario_A,SVM / PCA,acc_std,0.008223
Outlier Injection,outlier,0.05,scenario_A,SVM / PCA,auc_mean,0.992466
Outlier Injection,outlier,0.05,scenario_A,SVM / PCA,prec_mean,0.975795
Outlier Injection,outlier,0.05,scenario_A,SVM / PCA,rec_mean,0.985965
Outlier Injection,outlier,0.05,scenario_A,SVM / FS,acc_mean,0.938462
Outlier Injection,outlier,0.05,scenario_A,SVM / FS,acc_std,0.01916
Outlier Injection,outlier,0.05,scenario_A,SVM / FS,auc_mean,0.975335
Outlier Injection,outlier,0.05,scenario_A,SVM / FS,prec_mean,0.948331
Outlier Injection,outlier,0.05,scenario_A,SVM / FS,rec_mean,0.954386
Outlier Injection,outlier,0.05,scenario_B,ANN / Full,acc_mean,0.951648
Outlier Injection,outlier,0.05,scenario_B,ANN / Full,acc_std,0.017855
Outlier Injection,outlier,0.05,scenario_B,ANN / Full,auc_mean,0.945511
Outlier Injection,outlier,0.05,scenario_B,ANN / Full,prec_mean,0.949072
Outlier Injection,outlier,0.05,scenario_B,ANN / Full,rec_mean,0.975439
Outlier Injection,outlier,0.05,scenario_B,ANN / PCA,acc_mean,0.936264
Outlier Injection,outlier,0.05,scenario_B,ANN / PCA,acc_std,0.040763
Outlier Injection,outlier,0.05,scenario_B,ANN / PCA,auc_mean,0.943653
Outlier Injection,outlier,0.05,scenario_B,ANN / PCA,prec_mean,0.938465
Outlier Injection,outlier,0.05,scenario_B,ANN / PCA,rec_mean,0.961404
Outlier Injection,outlier,0.05,scenario_B,ANN / FS,acc_mean,0.916484
Outlier Injection,outlier,0.05,scenario_B,ANN / FS,acc_std,0.026556
Outlier Injection,outlier,0.05,scenario_B,ANN / FS,auc_mean,0.941589
Outlier Injection,outlier,0.05,scenario_B,ANN / FS,prec_mean,0.927964
Outlier Injection,outlier,0.05,scenario_B,ANN / FS,rec_mean,0.940351
Outlier Injection,outlier,0.05,scenario_B,SVM / Full,acc_mean,0.947253
Outlier Injection,outlier,0.05,scenario_B,SVM / Full,acc_std,0.020143
